,0,1,2,3,4,5,6,7,Y
25697,-1.290334137,-0.085662327,-0.45155966,-2.501790708,0.888400799,0.543422083,1.325385721,-0.473733101,0
25698,-0.970276305,-0.303389278,0.326834365,0.317771842,2.795902459,-0.341934231,0.367130037,2.207916636,0
25699,2.883377875,-0.033734659,-2.378069848,-0.38810106,-0.532137812,0.285019195,0.602663012,0.915491133,0
25700,-0.764965233,-0.478980426,2.200008915,0.03740985,-1.480499604,0.70564386,0.240798216,-0.010690108,0
25702,0.956577861,0.074645721,0.636194012,1.282460154,0.029767255,1.647742829,0.289040987,0.975873136,0
25703,0.87609143,-0.272426149,-1.940273756,-1.181135848,0.833940419,-0.3467075,-0.804234657,0.80850117,0
25704,-1.009337354,1.337353044,-2.590594798,0.991856584,3.032934575,0.033701774,0.395823019,-0.399178992,0
25706,0.985080773,1.10817058,0.440779402,0.582959705,-0.023537834,0.666045676,1.192339207,-0.324146184,0
25708,0.029107959,0.196551773,-1.013648019,-1.310712415,1.291125998,1.107504168,-0.682811771,1.238999382,0
25709,-2.970896216,-2.314628725,-1.117542663,-0.57285467,-0.885130816,-0.266167042,0.965141978,1.315065686,0
25711,0.063768849,-0.734917876,2.364322918,0.288267843,0.795922943,1.785484919,1.718577038,1.229178851,0
25715,0.492878311,0.105906319,-0.835719807,-0.015991407,0.977062148,-1.595907719,-0.976811589,-1.182487437,0
25717,1.406675882,0.701859216,1.760279575,0.708141992,2.382022796,0.482328235,1.189978423,0.304990459,0
25718,1.868772262,0.501873685,-1.297500646,0.809268532,-0.418379292,0.17274536,-0.068679679,0.947772884,0
25720,-1.10506743,2.518888586,1.968385615,-0.222432647,-0.509457186,1.573725836,0.674270789,1.104455681,0
25721,-2.919723926,-2.212819498,-0.150012731,-1.000358466,-0.647545452,-0.542247871,0.429835936,0.594707757,0
25722,-2.373699862,-2.042203223,1.163618264,-0.270422513,-1.318011049,0.658612173,0.265996743,-1.18444579,0
25723,-2.015312059,0.548254611,-0.586161615,-0.509045336,1.567737549,0.527326678,1.047015062,-0.360145895,0
25725,-1.2726344,1.191756457,-1.74690985,1.117037759,2.322310626,0.285613616,-0.112793557,-0.679726729,0
25726,3.948164089,-1.312329443,-4.427514927,0.482702959,0.083716233,0.240080512,0.087115663,-0.990233229,0
25729,-0.179954578,2.796247864,1.064379343,-0.084964057,-1.848201217,1.269492552,0.544039186,1.901830448,0
25732,-0.429539367,2.017725711,0.996114275,1.240575912,-0.574268542,0.81627395,-0.290158856,-0.709313393,0
25734,-0.442913071,-1.271760731,0.467379574,1.371915795,-1.083352633,1.696506194,2.688889212,-0.266625633,0
25735,0.293160229,3.590700213,1.065321666,0.088466301,-3.035373618,2.469728708,0.210607827,2.856027429,0
25738,-0.135590045,1.172725723,0.224779677,0.035843563,0.132011185,0.398815373,0.101801153,0.106519131,0
25740,-1.944028433,3.114599741,0.90326853,-0.049458131,-1.227143501,3.285886661,0.132785082,-0.649129168,0
25741,0.868016152,0.708639427,0.637665277,-0.273144459,0.61556648,0.159954545,-0.047926214,0.305635828,0
25742,2.701496718,-0.277573792,1.599115787,0.089122038,-2.009527677,1.42019529,0.858195388,0.508905905,0
25743,-2.478870684,-2.112398715,-1.344896401,-2.056479288,0.110458996,-0.479339268,0.509903819,-1.226451024,0
25744,-0.799024588,1.349114784,0.257327481,0.427172138,1.313579674,0.111488504,0.399865654,-1.00221763,0
25747,-1.313808426,-0.191123202,-1.665436328,0.462470439,0.098968362,-0.954432137,0.327127953,-0.397762054,0
25751,1.763310797,-0.448114488,2.75332033,0.414030971,-2.945863577,-0.330297039,-1.858370461,0.98212924,0
25752,1.634780142,-2.074194104,0.013929901,1.717852694,-1.607295227,1.600588736,0.936169096,-0.072065093,0
25753,-4.634675175,-1.172695046,0.114485946,1.481293142,0.093736826,1.884794765,-1.078324757,-0.559449661,0
25754,0.609319198,-2.206945405,-1.761048529,-0.340252423,0.052965177,1.425254828,-1.211923928,-0.997348431,0
25755,0.995665793,-0.953957335,1.168919723,1.100914128,0.178868897,0.825974313,-0.584630903,-1.608639406,0
25756,-0.827197501,-1.174460552,0.623288989,1.536559489,-0.742718695,0.631487054,0.737930476,-0.152571888,0
25759,-1.353255685,-1.929276232,-0.346620561,-0.359789979,-0.496833808,0.727025202,0.3338265,-0.378807512,0
25761,0.316664719,0.142808462,1.659520031,-0.234311062,2.202976936,0.815007232,1.113432145,0.4320788,0
25762,-0.467045848,1.014272607,-0.192476867,-1.393789434,0.459557308,0.968597128,1.700526619,-0.012817437,0
25763,3.723645395,-0.068993383,-2.592567761,-0.388318317,-0.887757585,0.55938869,-0.059780537,-0.548369179,0
25767,0.305960717,0.261640374,0.768703482,-0.022434624,0.873483517,-0.290791871,-1.828508338,1.534707145,0
25769,-0.82949541,0.263526697,1.215518661,-0.404986256,2.401549077,-0.032512188,0.536233194,1.452328684,0
25771,-0.828715148,2.416349823,0.928846436,-0.032440193,-1.090640676,1.096479644,-0.102914428,0.073445388,0
25772,-2.968684812,-0.122377414,0.071599086,1.026163894,0.778394902,0.366062394,-0.951833948,1.270734813,0
25773,1.996020309,-0.854217591,-4.01893265,0.984982599,0.450112117,0.62264583,1.580678054,-1.736230009,0
25775,0.891315661,-1.247442056,1.888964046,1.298765516,-2.419756914,1.044414755,0.065067,0.578066238,0
25776,0.035292945,-0.286686138,1.388862846,0.035376498,0.468067071,1.926552051,0.537720864,-1.326935317,0
25777,-0.274865677,1.033084752,-0.807234411,-0.049051722,0.960251294,0.760007843,0.775852354,-1.336038507,0
25778,-1.105258051,-0.185350095,-0.239373424,-0.178051094,-0.155322837,1.516562846,-0.221267807,1.241157793,0
25779,-0.370613089,-1.221448275,-0.876051345,-0.212378215,-0.394918775,2.244748428,-0.040154089,0.947624537,0
25781,-2.710369243,-2.086516768,-0.585845128,-0.763644403,-2.024424761,0.372530115,1.72751277,-0.355369195,0
25785,-2.855027909,-0.598547233,0.162778065,0.612269838,0.183704557,-0.256278004,0.538212412,0.445963011,0
25786,-3.694871515,-2.888100266,-1.89119615,0.077136432,0.92385572,1.88190029,2.44691125,-0.049835677,0
25787,0.303118949,0.85743708,0.303684322,-0.228495494,1.429152185,2.022002923,0.574649959,-0.720942491,0
25788,-0.375349701,-1.325354329,2.819094523,-1.146532501,0.732513897,1.585698699,1.052447629,0.030711029,0
25790,2.054673146,0.721038053,-0.478199831,0.054243359,-0.340015535,0.58125087,-0.899391505,-0.456524391,0
25793,-1.469868277,-0.852189284,0.315679598,0.380540427,0.510264434,1.131385772,-0.764062322,1.088615139,0
25797,1.44866392,-0.879985932,1.91016863,0.422387613,-1.831727533,0.258856567,1.719837562,-0.049994883,0
25799,0.266475805,1.077188775,-0.391731632,-0.030728644,2.305277442,-0.233365177,-0.287566039,-0.393783654,0
25801,1.269733288,-0.031878006,-1.21043038,1.873343937,0.805141905,0.271722352,0.516162789,0.106798729,0
25803,-0.591936649,-1.55632254,-3.085816633,0.912026259,1.835579209,0.91730926,1.321895071,0.439266126,0
25806,1.512716976,-0.080455482,-1.896561385,0.166965071,0.268448434,-0.032777588,-2.416646005,-0.327769687,0
25807,-5.557281981,-0.710723521,-0.122250169,0.895559189,0.896234407,2.401403217,0.831809461,0.866184976,0
25809,-0.475230372,-0.195162005,0.239966269,0.068976144,2.445794733,-0.213155604,-0.65662474,0.77737147,0
25813,-0.845847438,0.838991191,-1.046290655,-1.305776213,1.649608362,-0.788593205,-0.82859043,0.351406306,0
25814,-3.310410388,1.867438941,2.232648661,0.087460367,1.737600903,1.485587996,1.176760389,0.597049285,0
25815,-0.278881763,-1.085342077,-0.827737179,0.084951504,-0.349158613,0.397047979,0.053334198,-0.045370167,0
25820,0.300828338,0.430428233,0.346012874,-2.093091624,1.16768285,0.138943698,-1.728394295,-0.65729525,0
25821,2.572857982,0.978818241,0.46781755,0.131956745,-0.167922495,-0.79155985,0.670632383,-1.403333496,0
25822,-0.526139534,0.615385705,-0.150084809,-1.009489709,1.86675755,1.249193776,0.073623413,2.342042617,0
25824,-0.233847068,-2.413838881,1.284562164,0.558900841,-2.219229042,-0.116303819,-2.210425569,-0.153762754,0
25827,-2.077465554,0.578658764,-1.002164943,1.731089252,1.798366987,1.88337086,-1.549513193,-1.099426927,0
25828,-1.82496954,-0.863035103,-2.57752702,-0.030374219,-0.811676229,-1.975941125,-0.696365516,-0.574719622,0
25829,0.971926894,1.659717593,-1.049928318,-1.31625641,2.021949767,-2.021589333,0.011928158,1.241613863,0
25833,3.863712039,-1.625414939,-2.894760128,1.244785927,1.209308797,-0.521703257,-0.005561169,0.627619307,0
25836,-2.317442829,-0.796729122,-1.002668177,-0.299585569,0.799038678,1.361221093,-1.053902549,-0.831416141,0
25837,0.838335374,-0.49222593,2.405720295,0.001341494,0.500813478,1.548113369,0.110311157,0.219921164,0
25838,-1.396016647,0.058521193,0.323561689,-0.721136182,-0.052305471,0.180561909,-0.056616364,-0.4342877,0
25839,-0.146069451,-1.181074522,1.861406154,-0.068556361,0.596676261,-0.469735246,-1.679409936,0.219224818,0
25841,-3.501700762,-1.715865677,-2.715396084,0.145257822,2.157049464,0.096553178,-0.606365419,-0.446061293,0
25842,2.945995832,-0.888047511,-2.763016539,0.279368638,0.599935887,0.013428559,0.856448995,-0.687538988,0
25843,0.363035297,1.026031871,-0.837822541,-0.04721229,-0.052428779,1.464215843,-0.209308925,0.917391121,0
25845,0.032355119,-0.256361099,-0.635804659,-1.002910575,-0.034727313,-0.346968341,-0.791983063,0.997693475,0
25846,1.197793835,0.032046102,-1.881813668,0.414820979,0.383955559,0.41606714,-1.472915181,1.14626223,0
25851,-0.569678698,-0.738823261,-0.991263394,-0.063701075,0.41148498,0.07204584,1.381893819,0.084861176,0
25852,-1.370053929,-1.697822344,-0.318805093,-0.674100534,-0.554061771,2.428405418,0.966050229,1.28721259,0
25853,1.942648692,-1.106587468,4.106349873,-0.776782389,1.276425115,1.315366137,1.529985758,-0.273067234,0
25854,-0.762294659,-1.26923225,0.718074818,-0.883326516,0.073553265,0.449520473,-0.234227061,0.559845364,0
25855,-1.405340464,-2.054083428,0.675616411,-0.710680401,-1.115776349,1.535163838,0.149794486,0.223811375,0
25857,2.415525905,-0.419512071,-2.274432757,0.10553725,0.344444277,0.188114136,0.466578427,3.466155989,0
25858,0.479381272,0.339179731,-0.518757596,-0.480861909,0.868756046,0.441077823,0.25394145,-0.356882433,0
25862,1.318721349,-1.649182981,1.033934671,-0.056293046,-2.326221672,2.203903195,-0.066114539,-1.498581484,0
25865,-3.302164457,1.583741245,1.833608854,-1.458492896,1.886605788,1.287700838,0.410610988,-2.551539464,0
25867,-0.327956231,2.812834921,1.345962701,-0.23343298,-1.445631769,1.996402055,-0.597141178,1.21795144,0
25868,3.470412079,-1.519463594,-2.907956915,-0.7907882,1.154841887,-0.757656599,0.468658399,-0.178588767,0
25873,-0.001951252,1.464432159,-0.404492125,-0.287855203,2.240315355,0.294469071,-1.078808003,0.380521295,0
25875,-0.751713094,0.065528799,0.765107824,-2.493441604,2.578576056,0.009886926,0.155850358,-2.164608176,0
25876,0.667892172,-0.137118293,1.57119332,-0.041346569,0.100318312,1.997113298,2.791168028,0.412894356,0
25877,-1.199860402,-1.108129184,-0.103037861,1.921312387,-0.052247183,0.981225173,-1.144443166,-0.136112759,0
25878,-0.673558925,-0.957804798,0.185159678,1.433144676,3.813090621,0.001999467,0.507253461,1.688917673,0
25879,-0.821677324,-1.405291166,1.469769969,-1.628737911,0.321370233,0.68612688,0.626266968,1.437795506,0
25881,0.048721264,0.363680954,-0.420015583,0.884709525,0.804076086,-0.52218923,-0.290508556,0.199104764,0
25883,4.102867669,-0.196123248,-2.6214297,1.430267884,-0.843829486,0.537609904,-0.391171234,-0.539049027,0
25886,0.744171092,0.370799454,0.391326502,-0.066003341,1.137413328,0.319317086,-0.030724964,1.267666982,0
25890,-1.452453647,-1.3019114,-0.538073996,-1.098969208,0.348920601,-0.089785246,-0.854984788,0.137933096,0
25892,0.013437453,-0.149604932,0.82757229,-1.856421556,1.600836478,0.703649575,0.18048119,0.911045899,0
25894,-2.430718274,-0.48996297,-1.336140876,-0.108068824,1.461392086,1.04788564,-0.783020842,0.817369125,0
25895,-0.174481114,-2.596399694,0.923919278,0.334904641,-1.977560125,2.025407678,0.633839945,-1.430603358,0
25896,-2.596017389,-1.03198895,0.146672191,-0.641653563,-0.545139456,3.885777292,2.276314372,0.78419821,0
25897,0.231506376,0.833852921,0.026925182,-0.874816644,0.621082772,-0.652877762,-1.12591558,0.603789426,0
25898,-1.324851198,-0.708408742,-0.445135635,1.466851139,0.268181256,1.00138082,-0.123104912,0.772851628,0
25902,0.45279918,0.516386678,1.103830436,1.203521925,1.770530838,1.173339787,0.72403714,-0.693464108,0
25905,2.31094051,-1.396546284,-2.265711652,-0.27728918,1.6179615,-1.165891706,-1.224904269,-1.138861835,0
25906,1.156249336,1.730196665,-1.931087132,-0.611889066,2.28158724,1.540204824,-0.537172258,0.449128183,0
25908,-0.445641871,1.060733372,0.397442206,-0.194930352,0.832230849,1.482247249,-0.947382551,0.180099116,0
25910,-0.054927625,0.303727518,-0.120613203,0.429717449,1.049950431,0.662609553,0.042067867,1.74674752,0
25911,-3.284042428,0.895731488,2.334561971,0.567133515,3.113694922,0.54671697,0.3604955,-0.287190976,0
25912,-0.925184004,-1.171941476,1.579894758,1.04272846,-1.9176696,1.327457694,0.142114665,1.199024682,0
25914,-1.253483127,-2.086631026,2.410906752,1.398688088,-0.441770054,1.684990343,-0.012560865,0.674064946,0
25916,0.218598425,-1.419605296,0.299217408,1.698710613,-1.282246646,0.48726517,0.336296088,1.218597626,0
25917,0.165611439,0.986705662,-1.35275333,0.580559071,-0.338921112,0.945402154,-0.133890234,0.88379586,0
25918,0.512932491,0.024947556,2.547826932,0.394001988,-1.774936412,1.234242497,-0.939254969,0.430994067,0
25920,-0.930862148,1.319700102,-3.036169053,0.231921086,0.148697804,-0.099390773,-0.146645298,1.334940992,0
25922,1.239319389,1.129366216,2.814769403,0.028841698,-1.943461069,-0.611586233,0.133784493,-0.2964555,0
25924,-1.68442442,1.541178778,1.827428237,0.3682297,0.453337581,0.405932892,0.510610115,-0.76913625,0
25925,0.30413788,0.133860346,-0.20526938,0.665379089,1.498611846,0.878199,-0.887861732,-1.389285126,0
25927,0.159649529,0.102192431,1.391277882,-0.918021379,2.289370536,0.065350898,0.821430596,-0.736077109,0
25928,1.03873175,-1.306455189,0.505615003,-0.316537353,-1.40254916,1.45097601,0.184926988,-2.059684342,0
25933,-0.797607279,-2.00741649,0.827519632,-0.561885887,-1.286779932,0.835448309,1.551947317,-0.163998185,0
25936,-0.278657326,-1.657570035,2.165138968,-1.3328863,0.262692701,1.219210945,1.606748737,1.570992367,0
25938,0.872053655,-0.701894806,1.349499865,-0.596150813,-1.994212736,1.734223841,-0.160876031,2.007679308,0
25939,-0.392896169,0.345097372,-0.540144142,1.481646292,1.403377157,-0.712950257,0.897302567,0.768532073,0
25942,-0.203318919,-0.061885992,-0.389498912,0.789168974,1.001671344,-0.758151553,0.575334718,-0.203320172,0
25944,0.08062005,-0.481539834,1.199471803,-1.988706603,-0.100228122,1.7881651,0.124625324,0.455049393,0
25946,-1.231449097,-2.474103244,1.853425495,-0.322469336,-0.461472309,-0.011124476,-0.193429624,-0.058574393,0
25947,0.438661586,2.459834935,0.335521891,-0.787590123,-1.977249843,1.331906335,-1.140698211,1.649946358,0
25949,-2.766001212,-1.47587949,-0.759527221,-0.681365195,-0.101209562,-1.610191188,1.264982244,-0.270643197,0
25953,0.021193972,-0.19651257,-3.175976813,-1.643172662,2.464018129,2.315517591,-0.606451827,-0.397341779,0
25955,-0.22832664,-1.231483456,1.726558942,-1.723174085,-0.16815651,1.472555094,1.013528213,0.95734088,0
25958,-0.342833855,-1.681755337,0.622234803,1.561072345,-1.410778542,1.577489092,-0.560957459,-0.483735098,0
25961,-2.916265967,-1.081000048,-1.227482492,0.187588195,1.22547865,-1.161327402,-0.589552527,-0.096373225,0
25962,-1.574908498,-0.492690984,0.1321488,1.789608542,1.084313583,0.383287149,-0.51568731,0.052014101,0
25964,-2.224917896,-3.281739295,0.661272917,-1.203332876,-0.682529158,-1.508256892,0.883655646,0.864114795,0
25966,3.987682969,0.162030946,0.108560097,0.289599413,-0.618757714,-0.018709656,-0.166693166,0.60641026,0
25970,-3.270106958,-0.139554481,3.409553954,0.537788628,-1.595863087,-1.359096519,0.824722396,0.513291091,0
25972,-1.316606322,0.471049259,-1.573349541,-0.834366226,1.919326512,-0.573107344,-0.426417164,0.315301947,0
25975,-0.508491968,-1.254181153,-0.015238995,-0.858853325,-0.446704781,0.651970737,-0.480238074,0.70915425,0
25976,-0.919626774,0.939904047,0.908573242,0.655889628,1.473583753,1.240586874,-0.345076568,0.576306879,0
25979,-0.609708499,1.621665391,-0.941905551,-0.826752395,1.948382423,-0.30846954,-0.869229228,-0.963467561,0
25980,0.262220188,0.527527419,-0.795042701,0.684842887,0.70943603,1.35540456,-1.387994276,2.296548572,0
25982,-0.283144112,1.342117513,-1.314813325,0.014476271,1.473393888,0.916812138,-0.155209602,0.979247842,0
25984,-0.222147519,-0.414979565,1.451193719,0.184353366,0.764536648,0.599065811,-1.479568451,0.443088788,0
25985,-4.093404812,-0.066937264,-3.081074373,-0.590970717,3.212093673,0.761757116,-1.343597808,1.327474515,0
25987,-1.403726526,-0.906212779,-0.719516677,-1.176733101,0.131748957,-0.90117721,-0.354092411,-0.475592336,0
25988,-0.595457492,1.168203331,-0.160231667,-0.36237679,0.505660295,1.566003013,0.170849547,-1.067123983,0
25989,0.592354279,-0.064465547,-0.385402033,0.706043207,1.468717955,0.174677212,0.570689319,0.283687066,0
25990,0.170067441,-0.714529142,-0.321436207,0.769075011,2.634937274,-0.329480385,-1.091662112,-0.659517047,0
25994,-0.625044314,-1.922173155,-0.810522773,0.584494175,-0.185275268,0.579494932,0.442382431,0.534934943,0
25995,1.026205818,0.397227152,-1.587484013,0.511274765,-0.097523661,0.168981168,0.975275848,1.501504203,0
25996,2.244196226,0.979870187,-0.112336279,1.311073211,-0.873700766,-0.102265341,-1.408285018,1.209202264,0
25997,0.932001202,0.241567853,-0.382193635,0.51577683,0.930577533,0.278643135,-1.283638919,1.19376177,0
25999,-2.965146302,-0.973759858,-1.114958575,-0.433604064,1.235543008,0.624396394,0.53060941,-0.037172695,0
26000,0.086053727,0.15133289,-0.859985903,0.059674159,0.82394096,0.355388176,1.247195402,1.076592332,0
26002,1.531243185,-1.266369661,1.434520654,-0.662526504,-2.246359907,1.48855444,0.860013199,-0.321651849,0
26005,-2.708064584,1.532913502,1.60219028,-0.309790605,1.559132483,1.101731717,-0.923160803,1.705936365,0
26006,0.012073513,1.269959214,0.359653084,-1.225734987,0.151984237,0.716422202,-0.917405271,-0.036930241,0
26007,-2.343467221,-0.741129299,0.056131991,-1.259208099,0.238555738,0.686699598,-0.425352144,0.308370011,0
26008,0.840482669,-1.519794948,1.481505557,-1.508168118,-2.436001673,-0.042914183,0.758609328,-0.39437473,0
26010,-0.769058557,-0.861440392,0.357945075,-0.862238513,-0.726981555,0.096148478,0.013147007,1.380707364,0
26012,2.437515842,-0.131771795,2.10850516,1.229900749,-2.315985694,0.543636697,1.631317237,-0.180350105,0
26013,-0.829477374,1.672959111,0.605472473,-1.831115742,-0.148222794,0.669910375,-0.917166291,1.000982176,0
26015,0.882579467,1.8423933,-1.577421209,0.849158588,0.568536675,0.831844372,0.963100074,1.602596666,0
26016,-0.517142155,-0.672083792,0.172839796,-0.852379286,-0.385459051,-0.050281351,1.211762748,-0.216226271,0
26018,-0.164064319,0.322949087,-1.018646599,0.085308383,1.821289885,-1.737164164,-1.690456538,1.762019295,0
26021,-0.801077618,1.348018932,0.816182373,1.143925588,0.549520626,-0.181882873,-0.870176964,0.065568031,0
26022,0.393121921,0.362123118,0.133642019,1.155013861,1.209187559,0.405522885,2.330436915,1.506045073,0
26023,0.649233466,0.816762569,-0.333702608,-0.664113047,1.453720508,0.033602506,-0.343399984,-0.790944581,0
26026,0.496896993,0.861968163,0.2730983,-0.090680464,1.51521919,0.280310014,0.23164825,0.364108553,0
26027,-0.217407696,-2.10375064,-1.711870168,-1.212488455,0.026807201,2.516661214,0.947278773,-1.306541412,0
26028,0.725824962,1.077747141,-0.219940812,-0.138696054,-0.185363389,0.769216446,-0.271550108,0.85624784,0
26033,-0.99655583,-2.371509508,0.253276188,2.533687693,-1.68494666,0.278981593,0.308429316,-1.539747177,0
26036,0.014507636,0.771515165,1.012828641,-0.972889967,1.138772988,0.460610409,-3.764087175,1.325355223,0
26038,-2.422995313,-1.845080995,0.435096238,1.933621668,0.215394542,0.580200685,1.742501893,0.44022569,0
26039,1.684205571,0.991254737,0.671707201,-0.428891063,2.408910604,-0.097042521,0.496994329,-0.356009057,0
26041,1.219036434,0.029255839,-1.045892113,0.970039185,0.517505494,0.800600967,-1.103301087,0.343805076,0
26042,0.431005634,0.725738325,0.820876388,0.657950262,1.886675776,0.633116723,-0.681370114,-0.1678041,0
26043,-0.531589059,0.359929361,0.439641657,-0.357139913,1.729253724,0.228148566,-0.70588909,-0.161887581,0
26044,0.091804458,0.903289368,0.155440855,-0.539867241,0.572669744,0.696484485,1.522688402,-0.038563562,0
26046,3.244143197,0.420290124,-2.747527567,0.029434611,-1.399304491,1.145195709,2.037305436,-0.183717194,0
26047,-1.620549488,0.247967445,-3.036608402,1.732387554,0.811792,-2.725220982,-0.353508502,-1.285340224,0
26051,-0.993405118,-0.214722649,-0.506667189,0.672684064,0.524910382,1.842533888,0.671932487,0.035422015,0
26052,-1.659788291,-0.966514068,-0.207392648,-0.408094046,-0.264858723,0.860827352,1.953076118,-0.776663507,0
26053,1.841158184,-1.087704896,-1.823225375,-0.987384119,1.736804886,-0.602858736,0.612790239,-0.384165061,0
26054,-0.515688503,-0.279166137,-0.871783531,1.004566529,0.336299091,-1.352390375,-0.203052183,-0.033008184,0
26055,2.013542349,-0.332050248,-1.750013669,1.532478482,0.445486041,-0.38495008,0.584355497,-1.772586124,0
26056,1.10835403,-0.454770789,2.623200673,0.924141354,1.182138049,0.989992638,0.255947412,-0.11547331,0
26058,0.681662725,0.400087287,1.288798699,-0.180803399,1.746198585,0.277584003,-2.434724433,-1.192499964,0
26059,3.050441637,1.67636709,-0.533839599,0.146620788,-2.193597725,1.576835023,1.503351824,0.862680809,0
26061,-1.657462244,-1.226733993,-0.189190101,-1.201234644,0.88382177,-0.711286007,-1.952516263,-1.028696777,0
26062,-1.311702514,0.681334539,1.57423579,0.459688232,-0.344178133,-1.791315663,-0.723398612,-1.180368973,0
26064,0.806344263,1.478450438,3.507454229,-2.468059097,-1.836381429,-0.925733409,-0.423488335,-0.733785558,0
26070,-0.885686253,-1.46402175,1.197571834,0.646371301,-0.197800568,0.369299147,1.312708345,0.527642458,0
26071,-0.72027172,1.05387802,0.140987502,1.116183718,0.693830259,0.968366815,-0.311141126,-0.602272634,0
26072,1.452485557,-0.276270804,1.952647475,-0.606511054,-1.839354342,0.542491696,0.913165397,0.325461695,0
26077,0.890048453,-0.999416607,0.578816989,1.022449324,-1.040366652,-0.765939497,-0.489743527,-0.295433993,0
26079,-1.612745908,2.676928556,2.316317818,-1.022190768,-0.322809745,1.836359788,2.32687102,-0.271866309,0
26083,2.398299791,-0.586178259,-2.643520486,-0.670379082,0.271049587,-0.133451211,0.903118103,2.100200658,0
26085,0.50284305,1.114504216,-0.629414701,-0.781874884,-0.399183635,0.936085881,0.84409706,-1.795811339,0
26086,-5.581943616,0.243984303,-1.813963958,-0.550210641,3.290955476,0.341460496,-0.638346434,-1.755917252,0
26087,-0.639668815,-0.366167534,-1.160413595,-2.151417056,-0.527644113,-0.343183176,1.914053431,-0.583731287,0
26088,-1.913625681,-0.96745582,-0.677188463,0.888793522,0.622581012,2.049888102,0.95931521,-0.067254277,0
26092,2.096699235,-0.390029265,1.0531108,-2.028160045,-1.797902257,1.095027633,-1.841854257,-1.522622891,0
26094,-3.040337385,0.056707501,0.017776362,0.486710486,0.741438844,0.259042909,-0.066188278,-0.862761366,0
26096,1.010987924,-0.501828627,2.375574158,-0.34466489,-2.624772673,-0.586950709,0.118094074,-0.269925119,0
26098,3.072027979,-0.499095509,-3.48432639,-0.725009811,-0.386505646,0.24887024,-1.39473263,0.397830369,0
26101,2.470704317,2.215656096,1.333148109,0.720445436,3.441487927,0.202391747,-0.099878547,-0.541215848,0
26102,0.264433092,-1.427150708,2.433074981,0.263530494,-0.00492235,0.692501918,-0.593071072,-0.085578845,0
26105,-0.825819836,-1.532847472,-1.988925111,2.186728397,0.463486062,1.426760965,0.052854145,0.248733578,0
26107,0.078152739,-0.201445761,-0.641300376,-0.540421335,1.93102483,0.507522607,1.107976313,0.184159389,0
26111,1.147884083,-0.329272146,3.283961932,1.259100323,-3.266828493,-0.805309497,1.333405532,-0.290413294,0
26120,-0.349821862,0.539130968,-0.147755629,1.010387429,1.841986776,0.40364932,-0.196721736,-2.131557802,0
26122,0.626233584,-0.678036235,0.52394532,0.301155842,0.053669195,-0.99232051,0.74794951,0.455370758,0
26123,-0.291067672,-0.129226418,-0.358313345,-0.474419834,1.975945978,0.005969213,-0.472335849,0.924477212,0
26124,-2.553318132,-1.25134122,-2.420572504,-1.969013821,1.752388689,2.332197501,0.10261455,1.075892026,0
26126,-5.226727464,2.428129097,3.91757869,-0.855740735,2.506168705,1.621005833,0.05303969,0.888659306,0
26128,0.219542095,-1.139097746,1.121438533,-0.209838383,0.507735184,-0.438852046,0.437428461,0.924760519,0
26129,0.636588025,-2.299083191,0.069570546,-0.53371348,-1.799983834,0.798158818,0.33766809,0.766721744,0
26130,-4.273583197,-2.198775959,-1.186285464,-0.651628012,0.683000507,0.28502021,-2.128875862,0.316998613,0
26140,2.874590878,1.389942177,-1.188147693,0.094492114,-2.134379732,0.825188658,-0.642756739,0.019271925,0
26142,-0.523640234,-1.952264253,-1.397750777,3.219965343,-0.03437147,2.018625582,-0.751915449,-0.566167671,0
26144,2.533618489,-1.079416123,3.443947862,0.366573175,-4.029556463,1.467128086,0.049960158,0.295749046,0
26145,0.045327049,-0.579936645,0.369954429,0.533538998,-0.818430749,1.180403919,1.946852212,-1.200874561,0
26148,-1.498039795,-2.585396019,2.328414246,-2.873538612,-0.710692131,0.02009114,-0.427821773,0.280739121,0
26149,-0.776642662,-1.074808803,2.024185075,-0.767805901,-0.614337669,2.624027561,-0.887070069,-0.823714415,0
26150,-0.480950784,-2.212873232,0.16617002,0.181887676,-1.309077233,0.573713638,0.18614729,-0.491935417,0
26151,0.9451815,1.359506723,1.480095441,-0.194314536,-0.600976697,-1.133135686,0.514244526,-0.509460298,0
26152,-0.91817962,-1.035705147,-0.283510834,0.681089688,-0.114484703,1.095027034,-0.061607882,-1.834467433,0
26153,0.78071731,-0.08645078,1.328074409,-0.675024501,0.762085903,1.163910906,-0.297190164,0.279061482,0
26157,-0.882635946,-0.895155512,-0.076260834,0.864126799,0.796479167,-0.967770839,-0.125957754,-0.1800066,0
26160,2.041019996,-1.573837318,-2.364697102,1.646358642,2.231890693,-0.538438407,1.430196442,-0.626577888,0
26161,-1.004249494,-0.060086792,-0.407403696,-1.283369269,1.513356397,0.204704951,1.148063642,0.315044564,0
26163,-2.887850797,-1.595710951,-2.436895423,-1.45441402,1.346903405,2.275206385,-1.048334579,-0.242462159,0
26165,2.848557071,-1.036920471,-2.90428649,1.331444113,0.68518856,-0.522712824,0.044836756,-0.768273756,0
26169,-0.470231712,0.430716472,-0.142386915,0.4714551,1.62160895,0.01025145,-0.349532023,0.273068873,0
26170,0.581062747,2.526929631,1.091830729,0.41750096,-1.803115139,0.885477243,1.122874203,0.853153761,0
